Date,FCXr1,FCXr4,FCXHigh/Low%,FCXVolNorm,DHYr1,XLFr1,SPYr1,GLDr1,RTPr1
23-Mar-01,0.006425703,-0.047148289,0.081871345,0.041191147,-0.011111111,-0.03044316,0.048984996,-0.005225523,-0.016983895
16-Mar-01,-0.132404181,-0.000802568,0.193734542,0.058586816,-0.074889868,-0.056363636,-0.029051333,0.018059639,-0.139798489
9-Mar-01,0.022079772,0.113266098,0.13,0.05767514,0.038109756,-0.000726744,0.019304682,-0.00376569,0.033315981
2-Mar-01,0.067680608,0.098591549,0.082826748,0.068884979,0.031446541,0.01139287,-0.004608295,0.010286036,0.044021739
23-Feb-01,0.055377207,0.182553957,0.144046628,0.061656374,-0.043609023,-0.063339071,-0.067688067,0.014002,0.001496802
16-Feb-01,-0.033359193,0.145220588,0.07219032,0.042102822,0.004531722,-0.003088538,-0.00202249,-0.001284247,-0.004200542
9-Feb-01,0.008607199,0.441834452,0.042673108,0.037637874,-0.032163743,-0.013874788,-0.010803457,-0.005393131,0.017931034
2-Feb-01,0.149280576,0.537906137,0.164716472,0.046194059,0.004405286,0.00101626,-0.041717791,-0.000850822,0.002627576
26-Jan-01,0.022058824,0.299065421,0.121184089,0.095332604,0.028700906,0.047179851,-0.01092233,0.01292732,0.004305556
19-Jan-01,0.217002237,0.225225225,0.248581158,0.100020574,0.018461538,-0.002829855,-0.021958457,0.003314599,0.021276596
12-Jan-01,0.075812274,0.1175,0.066350711,0.036843737,-0.009146341,-0.027185134,-0.00794819,0.007696776,-0.035039693
